Time,rx,ry,rz,vx,vy,vz
2017-01-01 10:36:30,-8451617.221194338,-5666000.340584623,7050761.079667569,-237.02365455972821,2534.219074558947,4839.711712723546
2017-01-01 10:37:00,-8458033.06134952,-5589510.129541126,7195103.558495441,-190.87392943102157,2564.9384155667594,4783.143855431059
2017-01-01 10:37:30,-8463079.993550971,-5512115.22177614,7337751.221406441,-145.7583417392762,2594.5387405907195,4726.727339222957
2017-01-01 10:38:00,-8466788.615045868,-5433848.605758616,7478708.901148692,-101.64840802203032,2623.058709980056,4670.481243259887
2017-01-01 10:38:30,-8469188.672129137,-5354742.126739697,7617981.97056636,-58.51621210537418,2650.5356447091012,4614.4228002960135
2017-01-01 10:39:00,-8470309.088062258,-5274826.534282395,7755576.298228915,-16.33442834542289,2677.005546310218,4558.56751857164
2017-01-01 10:39:30,-8470177.967463939,-5194131.5116806105,7891498.1865543965,24.92366799091802,2702.503133101056,4502.929303541783
2017-01-01 10:40:00,-8468822.626660353,-5112685.722760392,8025754.336045051,65.28418401445771,2727.061862443011,4447.52056634522
2017-01-01 10:40:30,-8466269.620077685,-5030516.854133093,8158351.809883314,104.77259781528487,2750.7139573350373,4392.352327082976
2017-01-01 10:41:00,-8462544.73469364,-4947651.634966572,8289297.970840389,143.4137629463703,2773.4904531049174,4337.434318485815
2017-01-01 10:41:30,-8457673.015678726,-4864115.877397934,8418600.449570084,181.23190229788355,2795.4212255628167,4282.775077414549
2017-01-01 10:42:00,-8451678.803295273,-4779934.522651205,8546267.127543224,218.25060013500587,2816.535013557553,4228.382028921026
2017-01-01 10:42:30,-8444585.737682838,-4695131.664725952,8672306.091671105,254.4928104251889,2836.859461397254,4174.261569645127
2017-01-01 10:43:00,-8436416.769607939,-4609730.577667772,8796725.596282108,289.98086405673786,2856.4211572083154,4120.419144875135
2017-01-01 10:43:30,-8427194.199518036,-4523753.760045703,8919534.055856518,324.736463757098,2875.245653779212,4066.859319301801
2017-01-01 10:44:00,-8416939.68867011,-4437222.960225898,9040740.012581399,358.7806945761396,2893.357506801956,4013.5858445272656
2017-01-01 10:44:30,-8405674.262794027,-4350159.19714599,9160352.096802378,392.13403909822847,2910.7803168267415,3960.601721997716
2017-01-01 10:45:00,-8393418.349369338,-4262582.8002342805,9278379.025871348,424.81637589190547,2927.536749844065,3907.909262119224
2017-01-01 10:45:30,-8380191.792162902,-4174513.4346386357,9394829.580965178,456.8469910163807,2943.6485716399734,3855.5101393280866
2017-01-01 10:46:00,-8366013.857094879,-4085970.120808058,9509712.576030422,488.24459551585363,2959.136686748795,3803.4054416220815
2017-01-01 10:46:30,-8350903.260230947,-3996971.2665157528,9623036.852477446,519.0273296271114,2974.021162325669,3751.5957203459147
2017-01-01 10:47:00,-8334878.185704444,-3907534.691883931,9734811.265157115,549.2127738013435,2988.321257884434,3700.081035140081
2017-01-01 10:47:30,-8317956.293944878,-3817677.6483129566,9845044.658848582,578.8179663375278,3002.055460181171,3648.8609933201783
2017-01-01 10:48:00,-8300154.742068915,-3727416.8438322344,9953745.859965146,607.8594126282861,3015.2415091138428,3597.9347899918666
2017-01-01 10:48:30,-8281490.2032381985,-3636768.4669482205,10060923.66901049,636.3530953822209,3027.896423546116,3547.301245240031
2017-01-01 10:49:00,-8261978.877237565,-3545748.205170583,10166586.844106864,664.3144909383121,3040.036531668095,3496.958835905931
2017-01-01 10:49:30,-8241636.504917141,-3454371.265178549,10270744.09032126,691.7585823842747,3051.6774976481533,3446.905726732664
2017-01-01 10:50:00,-8220478.387589061,-3362652.3948100884,10373404.056605645,718.6998690042574,3062.834344258893,3397.1398013842213
2017-01-01 10:50:30,-8198519.398860871,-3270605.900559026,10474575.324856255,745.1523811821539,3073.5214792813294,3347.658688188632
2017-01-01 10:51:00,-8175773.995549908,-3178245.6642065053,10574266.39888553,771.1296956079569,3083.752721271377,3298.4597835417335
2017-01-01 10:51:30,-8152256.235839937,-3085585.162583437,10672485.703688303,796.6449442226683,3093.541319778609,3249.5402778833877
2017-01-01 10:52:00,-8127979.790855021,-2992637.483433892,10769241.577710925,821.7108283069474,3102.899978751793,3200.8971761754706
2017-01-01 10:52:30,-8102957.953733286,-2899415.3397829714,10864542.262731804,846.3396342217529,3111.8408803200746,3152.527315161333
2017-01-01 10:53:00,-8077203.65733932,-2805931.0878881537,10958395.90619118,870.5432409161497,3120.375702263477,3104.427385916654
2017-01-01 10:53:30,-8050729.48652578,-2712196.7420122176,11050810.557593644,894.3331320782247,3128.515638052029,3056.5939509820087
2017-01-01 10:54:00,-8023547.68949424,-2618223.988363921,11141794.164668575,917.720408596353,3136.2714164523613,3009.0234597001995
2017-01-01 10:54:30,-7995670.178599343,-2524024.1944134114,11231354.55554425,940.7158093780006,3143.653326018463,2961.7122546797013
2017-01-01 10:55:00,-7967108.55248122,-2429608.4268851723,11319499.45131431,963.3297126206663,3150.671226349632,2914.656594498251
2017-01-01 10:55:30,-7937874.105625387,-2334987.463776399,11406236.46238489,985.5721481091169,3157.3345659950014,2867.8526652739884
2017-01-01 10:56:00,-7907977.838040056,-2240171.80608496,11491573.085764967,1007.4528088621897,3163.6523993738015,2821.2965915171426
2017-01-01 10:56:30,-7877430.459599845,-2145171.687036524,11575516.695441766,1028.9810676918419,3169.6334056156843,2774.9844401622618
2017-01-01 10:57:00,-7846242.404922414,-2049997.0855254629,11658074.548356747,1050.1659818353126,3175.285900782199,2728.9122367368172
2017-01-01 10:57:30,-7814423.842902929,-1954657.7367584761,11739253.783774212,1071.0163030524507,3180.617852426876,2683.0759743625213
2017-01-01 10:58:00,-7781984.685443902,-1859163.1422736659,11819061.42216723,1091.5404879514738,3185.636893811404,2637.471621453535
2017-01-01 10:58:30,-7748934.592248004,-1763522.5784754097,11897504.358434044,1111.7467121193208,3190.350339256279,2592.095123675447
2017-01-01 10:59:00,-7715282.982237065,-1667745.1071526848,11974589.366123483,1131.6428757291962,3194.765195419374,2546.942415416013
2017-01-01 10:59:30,-7681039.042281727,-1571839.584682733,12050323.098191492,1151.2366120265333,3198.8881733924472,2502.0094268069543
2017-01-01 11:00:00,-7646211.734701835,-1475814.6705658054,12124712.086417476,1170.5352966137518,3202.7257007459293,2457.292088893001
2017-01-01 11:00:30,-7610809.8031534385,-1379678.8351577448,12197762.738759136,1189.5460586765535,3206.283933532114,2412.7863348245114
2017-01-01 11:01:00,-7574841.780954297,-1283440.3680885609,12269481.341139527,1208.2757874779302,3209.5687666715307,2368.488107255485
2017-01-01 11:01:30,-7538315.998765954,-1187107.3861305336,12339874.058799293,1226.7311395571833,3212.585844123303,2324.393363854997
2017-01-01 11:02:00,-7501240.59125299,-1090687.8404866953,12408946.93650833,1244.9185468617845,3215.3405689286883,2280.498080654599
2017-01-01 11:02:30,-7463623.502910219,-994189.5235512257,12476705.897816807,1262.8442259881258,3217.838112885692,2236.7982525959846
2017-01-01 11:03:00,-7425472.49469354,-897620.0758618602,12543156.746140197,1280.5141846705665,3220.0834255693317,2193.2898980118703
2017-01-01 11:03:30,-7386795.15065518,-800986.9927958502,12608305.166340094,1297.93422791158,3222.0812429392404,2149.9690629693946
2017-01-01 11:04:00,-7347598.883762055,-704297.6307686516,12672156.725347787,1315.1099651293887,3223.8360957089967,2106.83182319889
2017-01-01 11:04:30,-7307890.941448465,-607559.2132277173,12734716.872586954,1332.0468176900247,3225.3523172087494,2063.874284417291
2017-01-01 11:05:00,-7267678.411120313,-510778.8364693515,12795990.940854497,1348.7500250835644,3226.634051013229,2021.092584641253
2017-01-01 11:05:30,-7226968.225739371,-413963.47526498523,12855984.14781395,1365.2246502389778,3227.6852582827814,1978.4828975085802
2017-01-01 11:06:00,-7185767.168957781,-317119.9882234847,12914701.596918663,1381.4755857206524,3228.5097246976297,1936.041433246156
2017-01-01 11:06:30,-7144081.880178683,-220255.122917662,12972148.278535541,1397.5075599589652,3229.1110669029745,1893.7644387478479
2017-01-01 11:07:00,-7101918.859326747,-123375.52084300433,13028329.070935195,1413.3251428866802,3229.4927388104643,1851.6481984016455
2017-01-01 11:07:30,-7059284.4714989215,-26487.722257560406,13083248.741478242,1428.9327505531871,3229.6580378954877,1809.6890366424404
2017-01-01 11:08:00,-7016184.9515024405,70401.82922927378,13136911.947800556,1444.334650480433,3229.61011090354,1767.8833181968414
2017-01-01 11:08:30,-6972626.408434939,167286.78220710933,13189323.239291187,1459.5349670190371,3229.351959064066,1726.2274475377183
2017-01-01 11:09:00,-6928614.829890935,264160.8731869636,13240487.058243174,1474.5376862823066,3228.8864432471546,1684.71786891789
2017-01-01 11:09:30,-6884156.085649911,361017.9224854971,13290407.74056383,1489.3466598405469,3228.216289608827,1643.351069209237
2017-01-01 11:10:00,-6839255.931801381,457851.8302341601,13339089.517255202,1503.965609397151,3227.344094194831,1602.1235774271258
2017-01-01 11:10:30,-6793920.014561218,554656.5725387908,13386536.515676364,1518.3981308949626,3226.272327613785,1561.0319652872402
2017-01-01 11:11:00,-6748153.874109143,651426.1977797395,13432752.761028007,1532.6476987134495,3225.003339283587,1520.0728469273758
2017-01-01 11:11:30,-6701962.949017767,748154.8230531755,13477742.178697199,1546.7176718401367,3223.539359736991,1479.2428723657463
2017-01-01 11:12:00,-6655352.578350824,844836.6306901012,13521508.593562465,1560.6112950962595,3221.8825067981816,1438.5387350421847
2017-01-01 11:12:30,-6608328.005218811,941465.8649091689,13564055.731539356,1574.331703057324,3220.0347891255965,1397.9571708386986
2017-01-01 11:13:00,-6560894.380107465,1038036.8285782688,13605387.220909717,1587.8819238100305,3217.9981096319643,1357.4949571608465
2017-01-01 11:13:30,-6513056.763951886,1134543.8800782342,13645506.593437297,1601.264882238282,3215.7742690318546,1317.148912971131
2017-01-01 11:14:00,-6464820.132149025,1230981.4303159318,13684417.287227703,1614.483403949759,3213.364967914881,1276.9158956655474
2017-01-01 11:14:30,-6416189.37738346,1327343.9398035838,13722122.647722349,1627.5402184912723,3210.7718097575817,1236.7928004136688
2017-01-01 11:15:00,-6367169.311092987,1423625.9157414665,13758625.926528197,1640.4379613389049,3207.996305601097,1196.7765638140243
2017-01-01 11:15:30,-6317764.66686203,1519821.9092733213,13793930.283638623,1653.1791772188676,3205.039876104847,1156.8641616484042
2017-01-01 11:16:00,-6267980.103026894,1615926.512791432,13828038.788443932,1665.7663228348028,3201.903854306866,1117.052608579214
2017-01-01 11:16:30,-6217820.205444815,1711934.3573544747,13860954.421191668,1678.2017695700974,3198.589487985943,1077.3389573263032
2017-01-01 11:17:00,-6167289.491402309,1807840.110385745,13892680.076769399,1690.487806611293,3195.0979403676424,1037.7202949266598
2017-01-01 11:17:30,-6116392.410078632,1903638.4729439996,13923218.562064623,1702.6266427156095,3191.430294558464,998.1937461528889
2017-01-01 11:18:00,-6065133.34526216,1999324.177364495,13952572.597683027,1714.6204086788568,3187.58755534127,958.7564722390433
2017-01-01 11:18:30,-6013516.6177548515,2094891.9849363733,13980744.819194296,1726.4711596489374,3183.5706510836776,919.4056699891337
2017-01-01 11:19:00,-5961546.487517954,2190336.6836063964,14007737.777986182,1738.180877277606,3179.3804357640643,880.1385712853122
2017-01-01 11:19:30,-5909227.1569259,2285653.0859449706,14033553.944438396,1749.7514718610041,3175.0176897531624,840.9524410315623
2017-01-01 11:20:00,-5856562.7725612465,2380836.0269633736,14058195.708344288,1761.1847843351213,3170.483121741121,801.8445767532892
2017-01-01 11:20:30,-5803557.426107865,2475880.361788039,14081665.377570122,1772.4825881068052,3165.7773714781247,762.8123094545015
2017-01-01 11:21:00,-5750215.156900962,2570780.9636701886,14103965.180096086,1783.6465909129295,3160.9010107779723,723.853002233228
2017-01-01 11:21:30,-5696539.953797806,2665532.7219324186,14125097.264791483,1794.67843656718,3155.8545450247593,684.9640496926785
2017-01-01 11:22:00,-5642535.757250001,2760130.540034302,14145063.702718752,1805.5797066154703,3150.638414359074,646.1428770940178
2017-01-01 11:22:30,-5588206.462282272,2854569.334028081,14163866.490569502,1816.3519218712706,3145.2529938119224,607.386938421287
2017-01-01 11:23:00,-5533555.918612474,2948844.030127534,14181507.547888502,1826.996544045754,3139.6985960369416,568.6937174128175
2017-01-01 11:23:30,-5478587.932766065,3042949.562934432,14197988.718706567,1837.5149771818355,3133.9754720801147,530.0607265214917
2017-01-01 11:24:00,-5423306.269845774,3136880.8736097873,14213311.77250369,1847.908569044125,3128.0838123411013,491.4855061661886
2017-01-01 11:24:30,-5367714.655134894,3230632.9080278054,14227478.40486782,1858.1786124524933,3122.0237475855943,452.9656241237363
2017-01-01 11:25:00,-5311816.776579452,3324200.615311576,14240490.2402421,1868.326346404745,3115.795349058376,414.4986742165058
2017-01-01 11:25:30,-5255616.285973768,3417578.9459581436,14252348.83182737,1878.3529573455137,3109.3986296034345,376.08227591256826
2017-01-01 11:26:00,-5199116.799842729,3510762.8498326885,14263055.6607813,1888.259580418037,3102.833545010865,337.7140741967125
2017-01-01 11:26:30,-5142321.901316065,3603747.274571226,14272612.137742177,1898.0473004933385,3096.0999943815264,299.3917386636951
2017-01-01 11:27:00,-5085235.141568019,3696527.1638489463,14281019.603411525,1907.7171532105308,3089.197820785591,261.1129629221627
2017-01-01 11:27:30,-5027860.041442328,3789097.455776585,14288279.329644645,1917.2701259111066,3082.1268116727665,222.87546388523418
2017-01-01 11:28:00,-4970200.093633496,3881453.0816590716,14294392.522013348,1926.707158376918,3074.8866986746893,184.67698070155788
2017-01-01 11:28:30,-4912258.762912178,3973588.963733306,14299360.317576695,1936.0291439856114,3067.477159056582,146.5152748263166
2017-01-01 11:29:00,-4854039.487809126,4065500.0136704836,14303183.786249656,1945.2369304581582,3059.8978158311093,108.38812926266822
2017-01-01 11:29:30,-4795545.68199784,4157181.1309518903,14305863.931483563,1954.3313206252246,3052.1482380507996,70.29334796570537
2017-01-01 11:30:00,-4736780.73559822,4248627.201217118,14307401.690782063,1963.313073159727,3044.227941100179,32.22875529629856
2017-01-01 11:30:30,-4677748.01744379,4339833.09528166,14307797.938800648,1972.1829029534415,3036.13638607524,-5.807804917020478
2017-01-01 11:31:00,-4618450.875561095,4430793.667049832,14307053.485863697,1980.941481995622,3027.8729805961834,-43.818469615487324
2017-01-01 11:31:30,-4558892.63794657,4521503.751550662,14305169.07717838,1989.5894401174642,3019.437079356208,-81.8053568207555
2017-01-01 11:32:00,-4499076.614174629,4611958.163537031,14302145.394261058,1998.1273654276586,3010.827983885745,-119.77056627644541
2017-01-01 11:32:30,-4439006.096576623,4702151.695812164,14297983.055263534,2006.5558048352225,3002.0449426233445,-157.71617990911412
2017-01-01 11:33:00,-4378684.3613948915,4792079.117535245,14292682.615240583,2014.875264535813,2993.0871509550475,-195.64426226578993
2017-01-01 11:33:30,-4318114.669914243,4881735.172500591,14286244.566356193,2023.086210462553,2983.953751225187,-233.55686092589303
2017-01-01 11:34:00,-4257300.271193635,4971114.578870296,14278669.342778118,2031.1890681091452,2974.6438311404154,-271.45600755096365
2017-01-01 11:34:30,-4196244.403777716,5060212.028208139,14269957.322891653,2039.1842226507551,2965.1564229471314,-309.3437186034145
2017-01-01 11:35:00,-4134950.2935252422,5149022.180841197,14260108.819995442,2047.0720204593083,2955.4905064171176,-347.2219944153532
2017-01-01 11:35:30,-4073421.1563617834,5237539.665569883,14249124.087242698,2054.85276879653,2945.645007085694,-385.0928201983993
2017-01-01 11:36:00,-4011660.199421315,5325759.077983678,14237003.31797536,2062.526736044912,2935.6187959471386,-422.95816641709206
2017-01-01 11:36:30,-3949670.6221537446,5413674.978727919,14223746.645950025,2070.094151913233,2925.410689136481,-460.81998913241296
2017-01-01 11:37:00,-3887455.617419513,5501281.891736107,14209354.145511825,2077.555207610265,2915.0194475800167,-498.68023032299493
2017-01-01 11:37:30,-3825018.373175516,5588574.303087436,14193825.833596392,2084.910055711823,2904.443776057184,-536.540818269822
2017-01-01 11:38:00,-3762362.075372492,5675546.661336493,14177161.675699845,2092.1588094105537,2893.6823210075804,-574.4036681256533
2017-01-01 11:38:30,-3699489.905835979,5762193.372298384,14159361.576174293,2099.3015440210233,2882.733672939903,-612.2706817400965
2017-01-01 11:39:00,-3636405.0444646813,5848508.798364604,14140425.381742578,2106.338296508469,2871.596364904336,-650.1437480504334
2017-01-01 11:39:30,-3573110.670523347,5934487.256878748,14120352.882272445,2113.269065382563,2860.268871715126,-688.024743336347
2017-01-01 11:40:00,-3509609.9637599215,6020123.018286012,14099143.810978277,2120.093810637501,2848.749609294746,-725.9155314273278
2017-01-01 11:40:30,-3445906.1055207564,6105410.304237389,14076797.844581086,2126.8124536609025,2837.0369339833483,-763.8179638862774
2017-01-01 11:41:00,-3382002.2800053386,6190343.285889048,14053314.603958538,2133.4248770248932,2825.1291416636427,-801.7338801654442
2017-01-01 11:41:30,-3317901.6770001086,6274916.084853219,14028693.660527429,2139.9309233022295,2813.024465201795,-839.6651077108406
2017-01-01 11:42:00,-3253607.4910543715,6359122.768042962,14002934.529204017,2146.330396036256,2800.721075612069,-877.613462133292
2017-01-01 11:42:30,-3189122.9228030425,6442957.345918528,13976036.669159863,2152.6230593995233,2788.2170810083426,-915.5807472864037
2017-01-01 11:43:00,-3124451.180475255,6526413.7710908195,13947999.485340573,2158.808637689585,2775.510525279054,-953.5687553198153
2017-01-01 11:43:30,-3059595.481066506,6609485.93629721,13918822.328673046,2164.8868150008366,2762.5993870804455,-991.579266715242
2017-01-01 11:44:00,-2994559.0515183127,6692167.672322597,13888504.49624064,2170.857234863259,2749.481578789006,-1029.6140502951769
2017-01-01 11:44:30,-2929345.1299153143,6774452.745880118,13857045.231460685,2176.7194998414743,2736.154945404376,-1067.6748632000692
2017-01-01 11:45:00,-2863956.967816218,6856334.859753613,13824443.728807567,2182.4731702353165,2722.6172622823506,-1105.7634503307595
2017-01-01 11:45:30,-2798397.83074797,6937807.649382346,13790699.131340148,2188.117764103136,2708.8662345619587,-1143.8815445665052
2017-01-01 11:46:00,-2732670.9987637703,7018864.679222755,13755810.528107721,2193.6527572640266,2694.8994965938646,-1182.030866949708
2017-01-01 11:46:30,-2666779.768241895,7099499.441551253,13719776.956492895,2199.077582326454,2680.714610102842,-1220.213126289047
2017-01-01 11:47:00,-2600727.4531735294,7179705.354182438,13682597.402462188,2204.3916280721155,2666.30906280734,-1258.430018960732
2017-01-01 11:47:30,-2534517.386468017,7259475.7581210155,13644270.800794883,2209.594238802524,2651.6802669907497,-1296.683228675232
2017-01-01 11:48:00,-2468152.921277958,7338803.915141772,13604796.035289293,2214.684713648166,2636.8255580245773,-1334.974426208113
2017-01-01 11:48:30,-2401637.4327850025,7417683.006753295,13564171.941282775,2219.662305327082,2621.7421923207626,-1373.3052686230246
2017-01-01 11:49:00,-2334974.319856728,7496106.132889798,13522397.307675447,2224.5262189715213,2606.4273453195915,-1411.6773985621232
2017-01-01 11:49:30,-2268167.0053627556,7574066.305897751,13479470.871575084,2229.275612527055,2590.8781110748173,-1450.0924449750864
2017-01-01 11:50:00,-2201218.9381142813,7651556.449542548,13435391.32119965,2233.9095952927228,2575.0914999501706,-1488.5520221304387
2017-01-01 11:50:30,-2134133.594337582,7728569.396427351,13390157.29628376,2238.4272269647886,2559.064436806748,-1527.057729087663
2017-01-01 11:51:00,-2066914.4791638278,7805097.885292427,13343767.388411628,2242.827516650275,2542.7937591469386,-1565.6111491356805
2017-01-01 11:51:30,-1999565.1281491674,7881134.558228498,13296220.141338447,2247.109421836012,2526.2762152001587,-1604.213849183699
2017-01-01 11:52:00,-1932089.1089839938,7956671.9585062405,13247514.052287245,2251.2718470568134,2509.5084617735884,-1642.8673787642717
2017-01-01 11:52:30,-1864490.0236574796,8031702.530503098,13197647.576186087,2255.3136417592964,2492.4870615009463,-1681.5732679891203
2017-01-01 11:53:00,-1796771.5090965505,8106218.6125161145,13146619.120089287,2259.2336006598175,2475.208481778153,-1720.3330288124298
2017-01-01 11:53:30,-1728937.2391392272,8180212.435013307,13094427.045436732,2263.0304620100987,2457.6690922497983,-1759.1481535281632
2017-01-01 11:54:00,-1660990.9263096293,8253676.117868741,13041069.668973275,2266.702906162849,2439.8651624608383,-1798.0201136751916
2017-01-01 11:54:30,-1592936.3235686496,8326601.667212233,12986545.263267173,2270.2495541887565,2421.7928595112166,-1836.9503590173247
2017-01-01 11:55:00,-1524777.226108556,8398980.972175153,12930852.057232194,2273.668966438685,2403.448245640507,-1875.9403164568787
2017-01-01 11:55:30,-1456517.473225341,8470805.801751165,12873988.236921372,2276.9596409666733,2384.827275713222,-1914.9913887335813
2017-01-01 11:56:00,-1388160.9506708067,8542067.804898947,12815951.950265817,2280.1200106809174,2365.925794205915,-1954.1049509341528
2017-01-01 11:56:30,-1319711.5920328274,8612758.503527196,12756741.303413799,2283.1484430630617,2346.739532988005,-1993.2823515260973
2017-01-01 11:57:00,-1251173.3807404307,8682869.288892232,12696354.361405138,2286.0432384537276,2327.264108596498,-2032.5249108990977
2017-01-01 11:57:30,-1182550.352225615,8752391.41879927,12634789.149920736,2288.8026279532223,2307.4950193116188,-2071.8339192651747
2017-01-01 11:58:00,-1113846.5960259414,8821316.013892831,12572043.656102635,2291.424771553156,2287.4276422484986,-2111.2106349899386
2017-01-01 11:58:30,-1045066.2579470741,8889634.053821882,12508115.829398308,2293.907756199308,2267.057230365052,-2150.656282829329
2017-01-01 11:59:00,-976213.542288893,8957336.37327998,12443003.58243626,2296.24959378138,2246.378909384569,-2190.172052062298
2017-01-01 11:59:30,-907292.7143734645,9024413.661008522,12376704.795050386,2298.448217886904,2225.387674714139,-2229.759091893652
2017-01-01 12:00:00,-838308.1027453118,9090856.454629552,12309217.314172423,2300.501482092435,2204.0783881054717,-2269.418510413459
2017-01-01 12:00:30,-769264.1013980163,9156655.133946748,12240538.952428468,2302.4071586236814,2182.4457742310155,-2309.15137443226
2017-01-01 12:01:00,-700165.1724035955,9221799.918256342,12170667.49097297,2304.16293535981,2160.4844172864605,-2348.9587056354753
2017-01-01 12:01:30,-631015.8484802417,9286280.861964265,12099600.680789582,2305.7664133584326,2138.188757440763,-2388.8414779805653
2017-01-01 12:02:00,-561820.7356383665,9350087.85005678,12027336.244044846,2307.2151042929754,2115.5530871863216,-2428.8006149586645
2017-01-01 12:02:30,-492584.51590999874,9413210.593413012,11953871.875496447,2308.5064278006844,2092.571547587689,-2468.836986716048
2017-01-01 12:03:00,-423311.95026331843,9475638.626137298,11879205.245795809,2309.637707881454,2069.238125031019,-2508.9514044285943
2017-01-01 12:03:30,-354007.88149442914,9537361.301737683,11803334.004004413,2310.606169706803,2045.5466474525656,-2549.1446160865885
2017-01-01 12:04:00,-284677.2370085035,9598367.784140024,11726255.7759701,2311.4089382366483,2021.4907791405744,-2589.417307886234
2017-01-01 12:04:30,-215325.03200311217,9658647.044530608,11647968.167838044,2312.0430343173416,1997.064017161083,-2629.7700981005673
2017-01-01 12:05:00,-145956.3726425453,9718187.8561694,11568468.768080238,2312.505371445058,1972.2596871047604,-2670.2035331213615
2017-01-01 12:05:30,-76576.45933394368,9776978.789009197,11487755.149603693,2312.792752425674,1947.0709387134516,-2710.7180833290163
2017-01-01 12:06:00,-7190.590111028643,9835008.204127656,11405824.87195438,2312.90186592098,1921.4907413888982,-2751.3141387618894
2017-01-01 12:06:30,62195.83581701747,9892264.24954513,11322675.484674256,2312.8292822540043,1895.5118806084558,-2791.992001960808
2017-01-01 12:07:00,131577.31442267264,9948734.857305089,11238304.531812094,2312.571448670298,1869.1269548369412,-2832.751878869008
2017-01-01 12:07:30,200948.23336270163,10004407.732327443,11152709.551196054,2312.1246876208593,1842.3283671471772,-2873.5938826772303
2017-01-01 12:08:00,270302.868057551,10059270.348416062,11065888.07864347,2311.4851918764007,1815.108321782967,-2914.5180246446907
2017-01-01 12:08:30,339635.37773508875,10113309.942250675,10977837.651150944,2310.649020296553,1787.4588192570573,-2955.5242079920263
2017-01-01 12:09:00,408939.80134982656,10166513.507040204,10888555.810148567,2309.6120935146696,1759.3716512262208,-2996.6122217519755
2017-01-01 12:09:30,478210.05336499796,10218867.785961581,10798040.104915258,2308.370189477779,1730.8383952353304,-3037.7817343288843
2017-01-01 12:10:00,547439.919309718,10270359.266154943,10706288.096453244,2306.9189385242526,1701.850410652387,-3079.0322844567854
2017-01-01 12:10:30,616623.0510123648,10320974.175241405,10613297.362851594,2305.253817405327,1672.3988381693725,-3120.363265307422
2017-01-01 12:11:00,685752.9625064427,10370698.470231695,10519065.502147065,2303.370146165527,1642.4745863811604,-3161.773930421211
2017-01-01 12:11:30,754823.0250752367,10419517.83158545,10423590.137001092,2301.263082435617,1612.0683286210553,-3203.263381387655
2017-01-01 12:12:00,823826.4622809123,10467417.65629142,10326868.919501463,2298.927615977275,1581.1704978076723,-3244.8305582989797
2017-01-01 12:12:30,892756.3448655482,10514383.050450917,10228899.536120027,2296.3585631701712,1549.7712806472923,-3286.4742306812227
2017-01-01 12:13:00,961605.585483681,10560398.821627744,10129679.712924808,2293.5505613163577,1517.8606117004313,-3328.1929880041243
2017-01-01 12:13:30,1030366.9331341737,10605449.471104985,10029207.220876062,2290.498062708486,1485.428168657366,-3369.985228012154
2017-01-01 12:14:00,1099032.9665751809,10649519.187723834,9927479.8807205,2287.1953281376195,1452.463377253002,-3411.8491318654983
2017-01-01 12:14:30,1167596.089894053,10692591.839162853,9824495.572016299,2283.6364210819047,1418.9553912757526,-3453.782670753274
2017-01-01 12:15:00,1236048.5262985623,10734650.963601034,9720252.239063729,2279.815201129443,1384.8930887960635,-3495.783591008143
2017-01-01 12:15:30,1304382.311782496,10775679.761589298,9614747.897683974,2275.7253171900616,1350.2650679409817,-3537.8493990363177
2017-01-01 12:16:00,1372589.2887730724,10815661.087561488,9507980.642691482,2271.360200552137,1315.05964071275,-3579.977348028458
2017-01-01 12:16:30,1440661.0995785408,10854577.44111487,9399948.65576081,2266.7130577130424,1279.264826688789,-3622.164424059055
2017-01-01 12:17:00,1508589.1795290606,10892410.957906945,9290650.213480022,2261.7768630484193,1242.8683473151036,-3664.407330845965
2017-01-01 12:17:30,1576364.7478941008,10929143.398160161,9180083.691813657,2256.54435274945,1205.8576351334214,-3706.702458910496
2017-01-01 12:18:00,1643978.8024912176,10964756.141270902,9068247.580610115,2251.0080157498173,1168.219815414327,-3749.045881111706
2017-01-01 12:18:30,1711422.112530494,10999230.176861621,8955140.493975542,2245.160085480305,1129.94169834795,-3791.43333700858
2017-01-01 12:19:00,1778685.2104260558,11032546.094965735,8840761.179692693,2238.9925319987556,1091.0097774817127,-3833.860210128971
2017-01-01 12:19:30,1845758.3839234218,11064684.076975603,8725108.530539015,2232.4970534962467,1051.4102245155634,-3876.321507907539
2017-01-01 12:20:00,1912631.6676854163,11095623.8850282,8608181.595168438,2225.665067972692,1011.128884854673,-3918.8118407808156
2017-01-01 12:20:30,1979294.8330090677,11125344.844380004,8489979.58483894,2218.48770665452,970.1512765581984,-3961.3254009784055
2017-01-01 12:21:00,2045737.3814728432,11153825.84438144,8370501.8945329795,2210.9558019439564,928.462580730299,-4003.8559383382553
2017-01-01 12:21:30,2111948.535558797,11181045.32629504,8249748.115029068,2203.059878718218,886.0476379601594,-4046.396736361572
2017-01-01 12:22:00,2177917.229317022,11206981.272441277,8127718.046882245,2194.7901449892242,842.890944239909,-4088.940586999943
2017-01-01 12:22:30,2243632.0990090994,11231611.196189165,8004411.715898149,2186.136482027848,798.9766465388676,-4131.47976418354
2017-01-01 12:23:00,2309081.4713649307,11254912.127442887,7879829.385466035,2177.0884367992576,754.2885490332694,-4174.0059891187675
2017-01-01 12:23:30,2374253.3505496336,11276860.597466089,7753971.569202071,2167.6352157346555,708.8101259943182,-4216.510389878449
2017-01-01 12:24:00,2439135.4144602325,11297432.643202392,7626839.061978394,2157.765666840596,662.5244885408334,-4258.983490408992
